ID,Sales
T1201704,35542.63772330702
T1201705,21410.1377245509
T1201706,42156.03048780488
T1201707,34266.14759036145
T1201708,23697.635627530366
T1201709,45422.653603517494
T1201710,45990.921021377675
T1201711,34982.214953271025
T1201712,33361.146892655364
T1201713,60418.36389753412
T1201714,29914.632841328414
T1201715,33361.146892655364
T1201716,46478.80126728111
T1201717,19110.740535083292
T1201718,29914.632841328414
T1201719,35542.63772330702
T1201720,35278.89473684211
T1201721,20407.990936555892
T1201722,51970.666328600404
T1201723,45903.493918331886
T1201724,35273.21575404766
T1201725,27686.221849865953
T1201726,19110.740535083292
T1201727,22127.083939193653
T1201728,51970.666328600404
T1201729,40334.10152284264
T1201730,40847.407258064515
T1201731,35273.21575404766
T1201732,52402.7350859454
T1201733,30065.195235148516
T1201734,56101.58405172414
T1201735,23494.421678783874
T1201736,44452.43521594685
T1201737,22127.083939193653
T1201738,45422.653603517494
T1201739,74360.25280199252
T1201740,40665.437810945274
T1201741,35542.63772330702
T1201742,26255.74196141479
T1201743,33361.146892655364
T1201744,40416.92479908151
T1201745,34982.214953271025
T1201746,28829.47233468286
T1201747,44452.43521594685
T1201748,35273.21575404766
T1201749,27686.221849865953
T1201750,34982.214953271025
T1201751,45422.653603517494
T1201752,26031.756032171583
T1201753,44449.482071713144
T1201754,23494.421678783874
T1201755,56101.58405172414
T1201756,29914.632841328414
T1201757,35273.21575404766
T1201758,60844.82864450128
T1201759,51970.666328600404
T1201760,38172.60953177258
T1201761,45990.921021377675
T1201762,46478.80126728111
T1201763,23174.03187250996
T1201764,35542.63772330702
T1201765,25157.40243902439
T1201766,35273.21575404766
T1201767,19110.740535083292
T1201768,34982.214953271025
T1201769,28636.844621513945
T1201770,46814.87022132797
T1201771,32508.748514851486
T1201772,26255.74196141479
T1201773,34982.214953271025
T1201774,45422.653603517494
T1201775,38603.1652173913
T1201776,28829.47233468286
T1201777,46814.87022132797
T1201778,46478.80126728111
T1201779,33361.146892655364
T1201780,29914.632841328414
T1201781,35542.63772330702
T1201782,34982.214953271025
T1201783,23697.635627530366
T1201784,45422.653603517494
T1201785,34982.214953271025
T1201786,26961.719157472417
T1201787,44449.482071713144
T1201788,48105.5058048865
T1201789,35542.63772330702
T1201790,42026.11702954899
T1201791,56101.58405172414
T1201792,60844.82864450128
T1201793,51970.666328600404
T1201794,60844.82864450128
T1201795,29914.632841328414
T1201796,60707.30516898608
T1201797,38099.450873362446
T1201798,30065.195235148516
T1201799,27976.36410550459
T1201800,41833.29050925926
T1201801,34982.214953271025
T1201802,28829.47233468286
T1201803,35273.21575404766
T1201804,34982.214953271025
T1201805,22127.083939193653
T1201806,60844.82864450128
T1201807,38099.450873362446
T1201808,60844.82864450128
T1201809,25794.42206235012
T1201810,35273.21575404766
T1201811,45422.653603517494
T1201812,35273.21575404766
T1201813,23494.421678783874
T1201814,46478.80126728111
T1201815,60418.36389753412
T1201816,38603.1652173913
T1201817,61360.82804674457
T1201818,38603.1652173913
T1201819,44452.43521594685
T1201820,42026.11702954899
T1201821,45422.653603517494
T1201822,26255.74196141479
T1201823,60844.82864450128
T1201824,30065.195235148516
T1201825,33361.146892655364
T1201826,35542.63772330702
T1201827,35542.63772330702
T1201828,34982.214953271025
T1201829,45903.493918331886
T1201830,51590.04082568808
T1201831,26031.756032171583
T1201832,40416.92479908151
T1201833,55196.417004048584
T1201834,19110.740535083292
T1201835,47420.13452188006
T1201836,45422.653603517494
T1201837,20407.990936555892
T1201838,30065.195235148516
T1201839,45903.493918331886
T1201840,30065.195235148516
T1201841,56101.58405172414
T1201842,33361.146892655364
T1201843,26961.719157472417
T1201844,34982.214953271025
T1201845,51590.04082568808
T1201846,28393.39746835443
T1201847,45903.493918331886
T1201848,28829.47233468286
T1201849,38603.1652173913
T1201850,45422.653603517494
T1201851,34266.14759036145
T1201852,51970.666328600404
T1201853,26171.608163265308
T1201854,35542.63772330702
T1201855,27686.221849865953
T1201856,20407.990936555892
T1201857,42026.11702954899
T1201858,28829.47233468286
T1201859,51970.666328600404
T1201860,23494.421678783874
T1201861,34982.214953271025
T1201862,60844.82864450128
T1201863,54902.43185078909
T1201864,33361.146892655364
T1201865,45990.921021377675
T1201866,35273.21575404766
T1201867,60418.36389753412
T1201868,44452.43521594685
T1201869,36682.6380182002
T1201870,26255.74196141479
T1201871,35542.63772330702
T1201872,38099.450873362446
T1201873,60418.36389753412
T1201874,35542.63772330702
T1201875,52402.7350859454
T1201876,45422.653603517494
T1201877,40416.92479908151
T1201878,46814.87022132797
T1201879,42156.03048780488
T1201880,28829.47233468286
T1201881,45422.653603517494
T1201882,30402.657071339174
T1201883,56101.58405172414
T1201884,55196.417004048584
T1201885,60844.82864450128
T1201886,60418.36389753412
T1201887,19110.740535083292
T1201888,45990.921021377675
T1201889,45422.653603517494
T1201890,45422.653603517494
T1201891,54652.871513102284
T1201892,45903.493918331886
T1201893,35273.21575404766
T1201894,51590.04082568808
T1201895,30065.195235148516
T1201896,25051.21938088829
T1201897,45903.493918331886
T1201898,22127.083939193653
T1201899,25794.42206235012
T1201900,30065.195235148516
T1201901,23697.635627530366
T1201902,44360.743289745355
T1201903,31080.854922279792
T1201904,38172.60953177258
T1201905,48105.5058048865
T1201906,45903.493918331886
T1201907,35273.21575404766
T1201908,78331.23185759927
T1201909,35273.21575404766
T1201910,26031.756032171583
T1201911,71731.8971273292
T1201912,27976.36410550459
T1201913,30065.195235148516
T1201914,35542.63772330702
T1201915,34982.214953271025
T1201916,28636.844621513945
T1201917,38603.1652173913
T1201918,45865.85880398671
T1201919,60844.82864450128
T1201920,35542.63772330702
T1201921,34982.214953271025
T1201922,34982.214953271025
T1201923,33361.146892655364
T1201924,45903.493918331886
T1201925,48199.9932885906
T1201926,38603.1652173913
T1201927,20407.990936555892
T1201928,27976.36410550459
T1201929,34982.214953271025
T1201930,35542.63772330702
T1201931,71731.8971273292
T1201932,41629.756097560974
T1201933,48199.9932885906
T1201934,26961.719157472417
T1201935,35542.63772330702
T1201936,45422.653603517494
T1201937,46943.856573705176
T1201938,36772.133779264215
T1201939,35542.63772330702
T1201940,33361.146892655364
T1201941,38099.450873362446
T1201942,54744.654822335026
T1201943,45903.493918331886
T1201944,60844.82864450128
T1201945,29914.632841328414
T1201946,28829.47233468286
T1201947,60707.30516898608
T1201948,45422.653603517494
T1201949,60844.82864450128
T1201950,60844.82864450128
T1201951,41833.29050925926
T1201952,60844.82864450128
T1201953,35273.21575404766
T1201954,38099.450873362446
T1201955,34982.214953271025
T1201956,29914.632841328414
T1201957,46814.87022132797
T1201958,28829.47233468286
T1201959,60844.82864450128
T1201960,25157.40243902439
T1201961,23174.03187250996
T1201962,60844.82864450128
T1201963,40334.10152284264
T1201964,34266.14759036145
T1201965,35273.21575404766
T1201966,60418.36389753412
T1201967,60844.82864450128
T1201968,35273.21575404766
T1201969,29914.632841328414
T1201970,19110.740535083292
T1201971,60844.82864450128
T1201972,35273.21575404766
T1201973,60844.82864450128
T1201974,45422.653603517494
T1201975,28829.47233468286
T1201976,34982.214953271025
T1201977,33361.146892655364
T1201978,38603.1652173913
T1201979,40416.92479908151
T1201980,41833.29050925926
T1201981,44360.743289745355
T1201982,38172.60953177258
T1201983,51970.666328600404
T1201984,45205.319755600816
T1201985,51970.666328600404
T1201986,46478.80126728111
T1201987,34982.214953271025
T1201988,26031.756032171583
T1201989,29977.515228426397
T1201990,51590.04082568808
T1201991,42156.03048780488
T1201992,34982.214953271025
T1201993,45903.493918331886
T1201994,60844.82864450128
T1201995,42026.11702954899
T1201996,30065.195235148516
T1201997,33361.146892655364
T1201998,56101.58405172414
T1201999,29914.632841328414
T1202000,38099.450873362446
T1202001,34982.214953271025
T1202002,56101.58405172414
T1202003,51970.666328600404
T1202004,71731.8971273292
T1202005,35273.21575404766
T1202006,32906.846808510636
T1202007,38603.1652173913
T1202008,47420.13452188006
T1202009,46478.80126728111
T1202010,33111.887931034486
T1202011,47420.13452188006
T1202012,32906.846808510636
T1202013,44360.743289745355
T1202014,35542.63772330702
T1202015,22127.083939193653
T1202016,38603.1652173913
T1202017,44360.743289745355
T1202018,36682.6380182002
T1202019,45903.493918331886
T1202020,45903.493918331886
T1202021,37195.05882352941
T1202022,29914.632841328414
T1202023,60844.82864450128
T1202024,33111.887931034486
T1202025,35542.63772330702
T1202026,44360.743289745355
T1202027,71731.8971273292
T1202028,48105.5058048865
T1202029,45422.653603517494
T1202030,35542.63772330702
T1202031,78331.23185759927
T1202032,67086.3502538071
T1202033,35542.63772330702
T1202034,78331.23185759927
T1202035,40847.407258064515
T1202036,56101.58405172414
T1202037,56101.58405172414
T1202038,26255.74196141479
T1202039,45903.493918331886
T1202040,30065.195235148516
T1202041,19110.740535083292
T1202042,46478.80126728111
T1202043,45422.653603517494
T1202044,42026.11702954899
T1202045,35542.63772330702
T1202046,19110.740535083292
T1202047,38603.1652173913
T1202048,78331.23185759927
T1202049,23697.635627530366
T1202050,29914.632841328414
T1202051,38545.62435233161
T1202052,48105.5058048865
T1202053,45990.921021377675
T1202054,29914.632841328414
T1202055,60418.36389753412
T1202056,34982.214953271025
T1202057,60418.36389753412
T1202058,60844.82864450128
T1202059,35542.63772330702
T1202060,46478.80126728111
T1202061,34982.214953271025
T1202062,47420.13452188006
T1202063,22127.083939193653
T1202064,51970.666328600404
T1202065,45903.493918331886
T1202066,35273.21575404766
T1202067,54652.871513102284
T1202068,45903.493918331886
T1202069,44360.743289745355
T1202070,34982.214953271025
T1202071,45422.653603517494
T1202072,28636.844621513945
T1202073,34982.214953271025
T1202074,45422.653603517494
T1202075,40416.92479908151
T1202076,78331.23185759927
T1202077,74360.25280199252
T1202078,34982.214953271025
T1202079,35542.63772330702
T1202080,20407.990936555892
T1202081,25794.42206235012
T1202082,45422.653603517494
T1202083,38545.62435233161
T1202084,35278.89473684211
T1202085,44360.743289745355
T1202086,60844.82864450128
T1202087,27686.221849865953
T1202088,47420.13452188006
T1202089,51590.04082568808
T1202090,33361.146892655364
T1202091,44449.482071713144
T1202092,35608.73854447439
T1202093,45990.921021377675
T1202094,78331.23185759927
T1202095,56101.58405172414
T1202096,48105.5058048865
T1202097,33111.887931034486
T1202098,46814.87022132797
T1202099,28597.414468085106
T1202100,51970.666328600404
T1202101,56101.58405172414
T1202102,35542.63772330702
T1202103,60844.82864450128
T1202104,78331.23185759927
T1202105,36464.49056603773
T1202106,46814.87022132797
T1202107,23494.421678783874
T1202108,36464.49056603773
T1202109,35273.21575404766
T1202110,19110.740535083292
T1202111,33361.146892655364
T1202112,34628.37823834197
T1202113,35608.73854447439
T1202114,48105.5058048865
T1202115,51590.04082568808
T1202116,35542.63772330702
T1202117,44360.743289745355
T1202118,35273.21575404766
T1202119,51970.666328600404
T1202120,32906.846808510636
T1202121,42156.03048780488
T1202122,45990.921021377675
T1202123,30065.195235148516
T1202124,26255.74196141479
T1202125,29914.632841328414
T1202126,56101.58405172414
T1202127,48105.5058048865
T1202128,42156.03048780488
T1202129,40416.92479908151
T1202130,48199.9932885906
T1202131,60844.82864450128
T1202132,45990.921021377675
T1202133,54652.871513102284
T1202134,35542.63772330702
T1202135,19110.740535083292
T1202136,34705.26368159204
T1202137,41833.29050925926
T1202138,44452.43521594685
T1202139,25794.42206235012
T1202140,19110.740535083292
T1202141,46478.80126728111
T1202142,28829.47233468286
T1202143,25051.21938088829
T1202144,48105.5058048865
T1202145,40665.437810945274
T1202146,28909.884591391143
T1202147,25051.21938088829
T1202148,38172.60953177258
T1202149,35542.63772330702
T1202150,51970.666328600404
T1202151,46478.80126728111
T1202152,45990.921021377675
T1202153,52402.7350859454
T1202154,78331.23185759927
T1202155,45990.921021377675
T1202156,51590.04082568808
T1202157,22127.083939193653
T1202158,34982.214953271025
T1202159,30065.195235148516
T1202160,27976.36410550459
T1202161,35273.21575404766
T1202162,45903.493918331886
T1202163,45422.653603517494
T1202164,60844.82864450128
T1202165,44360.743289745355
T1202166,34982.214953271025
T1202167,34628.37823834197
T1202168,28597.414468085106
T1202169,44452.43521594685
T1202170,44449.482071713144
T1202171,60844.82864450128
T1202172,45903.493918331886
T1202173,33111.887931034486
T1202174,38099.450873362446
T1202175,74360.25280199252
T1202176,30065.195235148516
T1202177,62510.87357142857
T1202178,42026.11702954899
T1202179,34982.214953271025
T1202180,45903.493918331886
T1202181,33361.146892655364
T1202182,35542.63772330702
T1202183,42026.11702954899
T1202184,38099.450873362446
T1202185,34982.214953271025
T1202186,60844.82864450128
T1202187,35542.63772330702
T1202188,45422.653603517494
T1202189,32906.846808510636
T1202190,51970.666328600404
T1202191,78331.23185759927
T1202192,37195.05882352941
T1202193,60844.82864450128
T1202194,41833.29050925926
T1202195,27686.221849865953
T1202196,51970.666328600404
T1202197,45990.921021377675
T1202198,45205.319755600816
T1202199,78331.23185759927
T1202200,78331.23185759927
T1202201,28829.47233468286
T1202202,54902.43185078909
T1202203,40416.92479908151
T1202204,56101.58405172414
T1202205,41833.29050925926
T1202206,26961.719157472417
T1202207,34982.214953271025
T1202208,51970.666328600404
T1202209,21410.1377245509
T1202210,48105.5058048865
T1202211,78331.23185759927
T1202212,78331.23185759927
T1202213,40334.10152284264
T1202214,35608.73854447439
T1202215,28597.414468085106
T1202216,56149.21782178218
T1202217,61360.82804674457
T1202218,28597.414468085106
T1202219,71731.8971273292
T1202220,45903.493918331886
T1202221,60418.36389753412
T1202222,48105.5058048865
T1202223,33111.887931034486
T1202224,60844.82864450128
T1202225,78331.23185759927
T1202226,35273.21575404766
T1202227,34705.26368159204
T1202228,60707.30516898608
T1202229,38099.450873362446
T1202230,57114.803685329556
T1202231,25794.42206235012
T1202232,56101.58405172414
T1202233,37805.94009983361
T1202234,46478.80126728111
T1202235,71468.27791563276
T1202236,60418.36389753412
T1202237,60844.82864450128
T1202238,36464.49056603773
T1202239,48105.5058048865
T1202240,45903.493918331886
T1202241,42026.11702954899
T1202242,45990.921021377675
T1202243,54744.654822335026
T1202244,54652.871513102284
T1202245,28909.884591391143
T1202246,60418.36389753412
T1202247,60844.82864450128
T1202248,35542.63772330702
T1202249,78331.23185759927
T1202250,60418.36389753412
T1202251,33111.887931034486
T1202252,34982.214953271025
T1202253,28829.47233468286
T1202254,78331.23185759927
T1202255,60418.36389753412
T1202256,71468.27791563276
T1202257,45903.493918331886
T1202258,32906.846808510636
T1202259,44360.743289745355
T1202260,34266.14759036145
T1202261,34266.14759036145
T1202262,51590.04082568808
T1202263,45422.653603517494
T1202264,34982.214953271025
T1202265,45903.493918331886
T1202266,35273.21575404766
T1202267,44360.743289745355
T1202268,46478.80126728111
T1202269,48105.5058048865
T1202270,44360.743289745355
T1202271,37195.05882352941
T1202272,45990.921021377675
T1202273,45903.493918331886
T1202274,42026.11702954899
T1202275,45903.493918331886
T1202276,29977.515228426397
T1202277,33111.887931034486
T1202278,45422.653603517494
T1202279,48105.5058048865
T1202280,41833.29050925926
T1202281,27976.36410550459
T1202282,41833.29050925926
T1202283,60844.82864450128
T1202284,44360.743289745355
T1202285,54744.654822335026
T1202286,58716.29331683168
T1202287,30402.657071339174
T1202288,51590.04082568808
T1202289,45990.921021377675
T1202290,45990.921021377675
T1202291,44360.743289745355
T1202292,45990.921021377675
T1202293,78331.23185759927
T1202294,42026.11702954899
T1202295,48105.5058048865
T1202296,61687.15413533834
T1202297,60844.82864450128
T1202298,48105.5058048865
T1202299,57114.803685329556
T1202300,48199.9932885906
T1202301,78331.23185759927
T1202302,35542.63772330702
T1202303,40758.08910891089
T1202304,42026.11702954899
T1202305,45903.493918331886
T1202306,57114.803685329556
T1202307,67086.3502538071
T1202308,56101.58405172414
T1202309,44360.743289745355
T1202310,34628.37823834197
T1202311,60844.82864450128
T1202312,32906.846808510636
T1202313,71468.27791563276
T1202314,38172.60953177258
T1202315,45903.493918331886
T1202316,48105.5058048865
T1202317,78331.23185759927
T1202318,74360.25280199252
T1202319,45205.319755600816
T1202320,78331.23185759927
T1202321,60418.36389753412
T1202322,41833.29050925926
T1202323,71468.27791563276
T1202324,45903.493918331886
T1202325,60844.82864450128
T1202326,44360.743289745355
T1202327,31080.854922279792
T1202328,60844.82864450128
T1202329,60844.82864450128
T1202330,71731.8971273292
T1202331,54652.871513102284
T1202332,38545.62435233161
T1202333,34266.14759036145
T1202334,34982.214953271025
T1202335,51590.04082568808
T1202336,54652.871513102284
T1202337,40334.10152284264
T1202338,45422.653603517494
T1202339,45422.653603517494
T1202340,22127.083939193653
T1202341,34982.214953271025
T1202342,60418.36389753412
T1202343,56101.58405172414
T1202344,40665.437810945274
T1202345,74360.25280199252
T1202346,58716.29331683168
T1202347,48105.5058048865
T1202348,26255.74196141479
T1202349,74360.25280199252
T1202350,60418.36389753412
T1202351,42026.11702954899
T1202352,55196.417004048584
T1202353,45903.493918331886
T1202354,60418.36389753412
T1202355,36682.6380182002
T1202356,42026.11702954899
T1202357,44360.743289745355
T1202358,45903.493918331886
T1202359,38172.60953177258
T1202360,36464.49056603773
T1202361,54902.43185078909
T1202362,51970.666328600404
T1202363,60418.36389753412
T1202364,45990.921021377675
T1202365,60844.82864450128
T1202366,40665.437810945274
T1202367,35542.63772330702
T1202368,36682.6380182002
T1202369,45990.921021377675
T1202370,30402.657071339174
T1202371,51590.04082568808
T1202372,45990.921021377675
T1202373,38172.60953177258
T1202374,62510.87357142857
T1202375,34982.214953271025
T1202376,60418.36389753412
T1202377,44360.743289745355
T1202378,48105.5058048865
T1202379,44452.43521594685
T1202380,30065.195235148516
T1202381,38099.450873362446
T1202382,19110.740535083292
T1202383,54902.43185078909
T1202384,28829.47233468286
T1202385,45903.493918331886
T1202386,41833.29050925926
T1202387,34628.37823834197
T1202388,61687.15413533834
T1202389,40665.437810945274
T1202390,38603.1652173913
T1202391,44360.743289745355
T1202392,25794.42206235012
T1202393,41833.29050925926
T1202394,48105.5058048865
T1202395,48105.5058048865
T1202396,78331.23185759927
T1202397,45990.921021377675
T1202398,51590.04082568808
T1202399,67086.3502538071
T1202400,45865.85880398671
T1202401,19110.740535083292
T1202402,56101.58405172414
T1202403,35542.63772330702
T1202404,51970.666328600404
T1202405,40416.92479908151
T1202406,28829.47233468286
T1202407,32906.846808510636
T1202408,48105.5058048865
T1202409,32906.846808510636
T1202410,48105.5058048865
T1202411,42026.11702954899
T1202412,44360.743289745355
T1202413,48105.5058048865
T1202414,36682.6380182002
T1202415,45990.921021377675
T1202416,44360.743289745355
T1202417,45903.493918331886
T1202418,23494.421678783874
T1202419,61687.15413533834
T1202420,56101.58405172414
T1202421,37195.05882352941
T1202422,36464.49056603773
T1202423,78331.23185759927
T1202424,45990.921021377675
T1202425,33111.887931034486
T1202426,36464.49056603773
T1202427,33111.887931034486
T1202428,48105.5058048865
T1202429,78331.23185759927
T1202430,34982.214953271025
T1202431,45990.921021377675
T1202432,56101.58405172414
T1202433,42026.11702954899
T1202434,42026.11702954899
T1202435,45990.921021377675
T1202436,46478.80126728111
T1202437,19110.740535083292
T1202438,71731.8971273292
T1202439,29914.632841328414
T1202440,51590.04082568808
T1202441,60844.82864450128
T1202442,38172.60953177258
T1202443,41833.29050925926
T1202444,71731.8971273292
T1202445,71468.27791563276
T1202446,60844.82864450128
T1202447,30402.657071339174
T1202448,32906.846808510636
T1202449,54902.43185078909
T1202450,78331.23185759927
T1202451,78331.23185759927
T1202452,45903.493918331886
T1202453,45903.493918331886
T1202454,41833.29050925926
T1202455,26255.74196141479
T1202456,44360.743289745355
T1202457,60844.82864450128
T1202458,28597.414468085106
T1202459,71468.27791563276
T1202460,45903.493918331886
T1202461,71468.27791563276
T1202462,58395.14074074074
T1202463,34982.214953271025
T1202464,38172.60953177258
T1202465,62510.87357142857
T1202466,29977.515228426397
T1202467,60418.36389753412
T1202468,36772.133779264215
T1202469,38545.62435233161
T1202470,48105.5058048865
T1202471,40847.407258064515
T1202472,71468.27791563276
T1202473,45422.653603517494
T1202474,44360.743289745355
T1202475,71468.27791563276
T1202476,28393.39746835443
T1202477,35542.63772330702
T1202478,57114.803685329556
T1202479,45903.493918331886
T1202480,74360.25280199252
T1202481,34982.214953271025
T1202482,60844.82864450128
T1202483,36772.133779264215
T1202484,60418.36389753412
T1202485,35542.63772330702
T1202486,71731.8971273292
T1202487,37805.94009983361
T1202488,45865.85880398671
T1202489,45990.921021377675
T1202490,46814.87022132797
T1202491,34982.214953271025
T1202492,44360.743289745355
T1202493,71731.8971273292
T1202494,62510.87357142857
T1202495,45903.493918331886
T1202496,48199.9932885906
T1202497,40416.92479908151
T1202498,78331.23185759927
T1202499,44360.743289745355
T1202500,78331.23185759927
T1202501,45903.493918331886
T1202502,34982.214953271025
T1202503,45990.921021377675
T1202504,71731.8971273292
T1202505,42156.03048780488
T1202506,44360.743289745355
T1202507,46856.26108374384
T1202508,29914.632841328414
T1202509,28909.884591391143
T1202510,40665.437810945274
T1202511,28909.884591391143
T1202512,45903.493918331886
T1202513,36772.133779264215
T1202514,62510.87357142857
T1202515,33111.887931034486
T1202516,45422.653603517494
T1202517,48105.5058048865
T1202518,51590.04082568808
T1202519,41833.29050925926
T1202520,44452.43521594685
T1202521,28393.39746835443
T1202522,45422.653603517494
T1202523,60844.82864450128
T1202524,20407.990936555892
T1202525,35278.89473684211
T1202526,45903.493918331886
T1202527,78331.23185759927
T1202528,42026.11702954899
T1202529,38172.60953177258
T1202530,45422.653603517494
T1202531,60707.30516898608
T1202532,54902.43185078909
T1202533,35273.21575404766
T1202534,42026.11702954899
T1202535,54652.871513102284
T1202536,45903.493918331886
T1202537,58716.29331683168
T1202538,38099.450873362446
T1202539,47420.13452188006
T1202540,41833.29050925926
T1202541,41833.29050925926
T1202542,54744.654822335026
T1202543,40665.437810945274
T1202544,35542.63772330702
T1202545,40334.10152284264
T1202546,41833.29050925926
T1202547,34705.26368159204
T1202548,28909.884591391143
T1202549,35273.21575404766
T1202550,71468.27791563276
T1202551,45903.493918331886
T1202552,48105.5058048865
T1202553,22127.083939193653
T1202554,45990.921021377675
T1202555,19110.740535083292
T1202556,45990.921021377675
T1202557,34705.26368159204
T1202558,28597.414468085106
T1202559,48105.5058048865
T1202560,38603.1652173913
T1202561,51590.04082568808
T1202562,48105.5058048865
T1202563,38603.1652173913
T1202564,45903.493918331886
T1202565,37805.94009983361
T1202566,40416.92479908151
T1202567,35542.63772330702
T1202568,40665.437810945274
T1202569,44360.743289745355
T1202570,45903.493918331886
T1202571,48105.5058048865
T1202572,78331.23185759927
T1202573,60707.30516898608
T1202574,30065.195235148516
T1202575,60707.30516898608
T1202576,32906.846808510636
T1202577,44360.743289745355
T1202578,62510.87357142857
T1202579,35273.21575404766
T1202580,60418.36389753412
T1202581,45865.85880398671
T1202582,28597.414468085106
T1202583,34705.26368159204
T1202584,78331.23185759927
T1202585,58395.14074074074
T1202586,41833.29050925926
T1202587,46478.80126728111
T1202588,33111.887931034486
T1202589,61687.15413533834
T1202590,45990.921021377675
T1202591,60418.36389753412
T1202592,55196.417004048584
T1202593,22127.083939193653
T1202594,45990.921021377675
T1202595,45990.921021377675
T1202596,51590.04082568808
T1202597,19110.740535083292
T1202598,48105.5058048865
T1202599,41833.29050925926
T1202600,54902.43185078909
T1202601,41833.29050925926
T1202602,51970.666328600404
T1202603,45903.493918331886
T1202604,60418.36389753412
T1202605,40758.08910891089
T1202606,45903.493918331886
T1202607,45422.653603517494
T1202608,45903.493918331886
T1202609,45422.653603517494
T1202610,58716.29331683168
T1202611,45990.921021377675
T1202612,48105.5058048865
T1202613,48105.5058048865
T1202614,78331.23185759927
T1202615,71731.8971273292
T1202616,28597.414468085106
T1202617,71468.27791563276
T1202618,34705.26368159204
T1202619,61360.82804674457
T1202620,35542.63772330702
T1202621,40665.437810945274
T1202622,30065.195235148516
T1202623,44360.743289745355
T1202624,42026.11702954899
T1202625,42026.11702954899
T1202626,71731.8971273292
T1202627,48105.5058048865
T1202628,60844.82864450128
T1202629,51590.04082568808
T1202630,56149.21782178218
T1202631,46814.87022132797
T1202632,44360.743289745355
T1202633,45990.921021377675
T1202634,31080.854922279792
T1202635,45422.653603517494
T1202636,34982.214953271025
T1202637,60418.36389753412
T1202638,28829.47233468286
T1202639,54652.871513102284
T1202640,74360.25280199252
T1202641,35542.63772330702
T1202642,40334.10152284264
T1202643,37805.94009983361
T1202644,51590.04082568808
T1202645,33111.887931034486
T1202646,26255.74196141479
T1202647,40665.437810945274
T1202648,34266.14759036145
T1202649,25794.42206235012
T1202650,40334.10152284264
T1202651,44360.743289745355
T1202652,35542.63772330702
T1202653,38172.60953177258
T1202654,19110.740535083292
T1202655,71731.8971273292
T1202656,23494.421678783874
T1202657,40665.437810945274
T1202658,60844.82864450128
T1202659,67086.3502538071
T1202660,34982.214953271025
T1202661,35542.63772330702
T1202662,54744.654822335026
T1202663,34266.14759036145
T1202664,33111.887931034486
T1202665,60844.82864450128
T1202666,41833.29050925926
T1202667,60418.36389753412
T1202668,32906.846808510636
T1202669,48105.5058048865
T1202670,40847.407258064515
T1202671,41833.29050925926
T1202672,42026.11702954899
T1202673,48105.5058048865
T1202674,34705.26368159204
T1202675,57114.803685329556
T1202676,60707.30516898608
T1202677,42026.11702954899
T1202678,60707.30516898608
T1202679,34982.214953271025
T1202680,28909.884591391143
T1202681,42026.11702954899
T1202682,45903.493918331886
T1202683,60844.82864450128
T1202684,29914.632841328414
T1202685,71468.27791563276
T1202686,60707.30516898608
T1202687,44360.743289745355
T1202688,40334.10152284264
T1202689,44452.43521594685
T1202690,41833.29050925926
T1202691,45903.493918331886
T1202692,78331.23185759927
T1202693,62510.87357142857
T1202694,60418.36389753412
T1202695,45903.493918331886
T1202696,45903.493918331886
T1202697,44360.743289745355
T1202698,45990.921021377675
T1202699,40665.437810945274
T1202700,42026.11702954899
T1202701,35542.63772330702
T1202702,25794.42206235012
T1202703,45422.653603517494
T1202704,54652.871513102284
T1202705,71731.8971273292
T1202706,35273.21575404766
T1202707,54744.654822335026
T1202708,48105.5058048865
T1202709,38172.60953177258
T1202710,41833.29050925926
T1202711,60418.36389753412
T1202712,38172.60953177258
T1202713,71468.27791563276
T1202714,32906.846808510636
T1202715,34982.214953271025
T1202716,34982.214953271025
T1202717,45422.653603517494
T1202718,45903.493918331886
T1202719,33111.887931034486
T1202720,44360.743289745355
T1202721,54744.654822335026
T1202722,54902.43185078909
T1202723,78331.23185759927
T1202724,58395.14074074074
T1202725,44452.43521594685
T1202726,38603.1652173913
T1202727,48105.5058048865
T1202728,46478.80126728111
T1202729,48105.5058048865
T1202730,45990.921021377675
T1202731,60844.82864450128
T1202732,45903.493918331886
T1202733,32906.846808510636
T1202734,60707.30516898608
T1202735,38099.450873362446
T1202736,42026.11702954899
T1202737,78331.23185759927
T1202738,38172.60953177258
T1202739,34628.37823834197
T1202740,78331.23185759927
T1202741,29977.515228426397
T1202742,47420.13452188006
T1202743,45903.493918331886
T1202744,34982.214953271025
T1202745,36464.49056603773
T1202746,60418.36389753412
T1202747,35542.63772330702
T1202748,19110.740535083292
T1202749,60844.82864450128
T1202750,37195.05882352941
T1202751,45990.921021377675
T1202752,48105.5058048865
T1202753,61687.15413533834
T1202754,45903.493918331886
T1202755,51590.04082568808
T1202756,35278.89473684211
T1202757,45903.493918331886
T1202758,44360.743289745355
T1202759,20407.990936555892
T1202760,28393.39746835443
T1202761,67086.3502538071
T1202762,28597.414468085106
T1202763,60844.82864450128
T1202764,40665.437810945274
T1202765,45422.653603517494
T1202766,56101.58405172414
T1202767,51590.04082568808
T1202768,38545.62435233161
T1202769,71468.27791563276
T1202770,71468.27791563276
T1202771,41833.29050925926
T1202772,60844.82864450128
T1202773,45903.493918331886
T1202774,41833.29050925926
T1202775,36464.49056603773
T1202776,45903.493918331886
T1202777,51970.666328600404
T1202778,35273.21575404766
T1202779,28909.884591391143
